time,activity,lifecycle,payload
2022/08/01 12:16:25.224002325,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:25.224054461,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:25.723552139,WEED_FOUND,START,
2022/08/01 12:16:25.723914256,WEED_FOUND,STOP,
2022/08/01 12:16:25.723983976,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:25.724473707,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:26.223785166,WEED_FOUND,START,
2022/08/01 12:16:26.223810537,WEED_FOUND,STOP,
2022/08/01 12:16:26.223833513,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:26.223855649,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:26.723781868,WEED_FOUND,START,
2022/08/01 12:16:26.723868102,WEED_FOUND,STOP,
2022/08/01 12:16:26.724305924,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:26.724347551,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:27.223829597,WEED_FOUND,START,
2022/08/01 12:16:27.223866292,WEED_FOUND,STOP,
2022/08/01 12:16:27.223889831,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:27.223912684,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:27.724842354,WEED_FOUND,START,
2022/08/01 12:16:27.724899529,WEED_FOUND,STOP,
2022/08/01 12:16:27.724948671,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:27.724997052,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:28.223737185,WEED_FOUND,START,
2022/08/01 12:16:28.223766235,WEED_FOUND,STOP,
2022/08/01 12:16:28.223790040,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:28.223843038,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:28.724115639,WEED_FOUND,START,
2022/08/01 12:16:28.725062662,WEED_FOUND,STOP,
2022/08/01 12:16:28.725303481,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:28.725373762,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:29.224407813,WEED_FOUND,START,
2022/08/01 12:16:29.224457467,WEED_FOUND,STOP,
2022/08/01 12:16:29.224515411,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:29.224566547,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:29.724122428,WEED_FOUND,START,
2022/08/01 12:16:29.724196286,WEED_FOUND,STOP,
2022/08/01 12:16:29.724245388,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:29.724305224,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:30.223556585,WEED_FOUND,START,
2022/08/01 12:16:30.223938828,WEED_FOUND,STOP,
2022/08/01 12:16:30.224186234,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:30.224588172,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:30.723802857,WEED_FOUND,START,
2022/08/01 12:16:30.723831093,WEED_FOUND,STOP,
2022/08/01 12:16:30.723866886,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:30.723902343,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:31.225325279,WEED_FOUND,START,
2022/08/01 12:16:31.225462895,WEED_FOUND,STOP,
2022/08/01 12:16:31.225538283,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:31.225598011,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:31.726543917,WEED_FOUND,START,
2022/08/01 12:16:31.726580422,WEED_FOUND,STOP,
2022/08/01 12:16:31.726624697,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:31.726663227,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:32.224074203,WEED_FOUND,START,
2022/08/01 12:16:32.224101737,WEED_FOUND,STOP,
2022/08/01 12:16:32.224125540,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:32.224148233,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:32.724106707,WEED_FOUND,START,
2022/08/01 12:16:32.724133536,WEED_FOUND,STOP,
2022/08/01 12:16:32.724157679,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:32.724180660,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:33.224008357,WEED_FOUND,START,
2022/08/01 12:16:33.224054666,WEED_FOUND,STOP,
2022/08/01 12:16:33.224087195,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:33.224110554,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:33.723978870,WEED_FOUND,START,
2022/08/01 12:16:33.724008092,WEED_FOUND,STOP,
2022/08/01 12:16:33.724033090,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:33.724057131,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:34.223899055,WEED_FOUND,START,
2022/08/01 12:16:34.223927445,WEED_FOUND,STOP,
2022/08/01 12:16:34.223951472,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:34.223997852,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:34.723869408,WEED_FOUND,START,
2022/08/01 12:16:34.723905403,WEED_FOUND,STOP,
2022/08/01 12:16:34.724170398,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:34.724258100,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:35.224827215,WEED_FOUND,START,
2022/08/01 12:16:35.224881464,WEED_FOUND,STOP,
2022/08/01 12:16:35.224961479,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:35.225034061,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:35.724176342,WEED_FOUND,START,
2022/08/01 12:16:35.724387542,WEED_FOUND,STOP,
2022/08/01 12:16:35.724430411,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:35.724453336,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:36.223669269,WEED_FOUND,START,
2022/08/01 12:16:36.224980547,WEED_FOUND,STOP,
2022/08/01 12:16:36.225007851,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:36.225031242,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:36.723715701,WEED_FOUND,START,
2022/08/01 12:16:36.723748179,WEED_FOUND,STOP,
2022/08/01 12:16:36.723774204,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:36.723820906,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:37.223706575,WEED_FOUND,START,
2022/08/01 12:16:37.224118305,WEED_FOUND,STOP,
2022/08/01 12:16:37.224150098,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:37.224196778,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:37.723481210,WEED_FOUND,START,
2022/08/01 12:16:37.723505729,WEED_FOUND,STOP,
2022/08/01 12:16:37.723717724,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:37.723743402,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:38.223928209,WEED_FOUND,START,
2022/08/01 12:16:38.224384653,WEED_FOUND,STOP,
2022/08/01 12:16:38.224410727,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:38.224435119,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:38.723945964,WEED_FOUND,START,
2022/08/01 12:16:38.723989372,WEED_FOUND,STOP,
2022/08/01 12:16:38.724013895,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:38.724038652,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:39.223713419,WEED_FOUND,START,
2022/08/01 12:16:39.223994926,WEED_FOUND,STOP,
2022/08/01 12:16:39.224055622,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:39.224077858,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:39.724488962,WEED_FOUND,START,
2022/08/01 12:16:39.724525039,WEED_FOUND,STOP,
2022/08/01 12:16:39.724560391,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:39.724594906,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:40.224389937,WEED_FOUND,START,
2022/08/01 12:16:40.224504445,WEED_FOUND,STOP,
2022/08/01 12:16:40.224591888,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:40.224741275,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:40.724292104,WEED_FOUND,START,
2022/08/01 12:16:40.724361269,WEED_FOUND,STOP,
2022/08/01 12:16:40.724425553,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:40.724506791,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:41.223879371,WEED_FOUND,START,
2022/08/01 12:16:41.223927224,WEED_FOUND,STOP,
2022/08/01 12:16:41.223987156,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:41.224032661,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:41.724609713,WEED_FOUND,START,
2022/08/01 12:16:41.724665163,WEED_FOUND,STOP,
2022/08/01 12:16:41.724713119,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:41.724760436,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:42.224180369,WEED_FOUND,START,
2022/08/01 12:16:42.224270814,WEED_FOUND,STOP,
2022/08/01 12:16:42.224318021,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:42.224367507,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:42.723616849,WEED_FOUND,START,
2022/08/01 12:16:42.723650477,WEED_FOUND,STOP,
2022/08/01 12:16:42.723703926,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:42.724036065,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:43.223853207,WEED_FOUND,START,
2022/08/01 12:16:43.223929719,WEED_FOUND,STOP,
2022/08/01 12:16:43.223951369,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:43.224013780,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:43.723797841,WEED_FOUND,START,
2022/08/01 12:16:43.723829001,WEED_FOUND,STOP,
2022/08/01 12:16:43.724053398,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:43.724092622,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:44.223549748,WEED_FOUND,START,
2022/08/01 12:16:44.223575774,WEED_FOUND,STOP,
2022/08/01 12:16:44.223598318,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:44.223923297,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:44.724184252,WEED_FOUND,START,
2022/08/01 12:16:44.724234676,WEED_FOUND,STOP,
2022/08/01 12:16:44.724282488,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:44.724339632,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:45.223777166,WEED_FOUND,START,
2022/08/01 12:16:45.223805492,WEED_FOUND,STOP,
2022/08/01 12:16:45.223828704,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:45.223850861,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:45.724180552,WEED_FOUND,START,
2022/08/01 12:16:45.724247837,WEED_FOUND,STOP,
2022/08/01 12:16:45.724296482,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:45.724320239,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:46.224712019,WEED_FOUND,START,
2022/08/01 12:16:46.224737793,WEED_FOUND,STOP,
2022/08/01 12:16:46.224785681,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:46.224849826,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:46.729424366,WEED_FOUND,START,
2022/08/01 12:16:46.729457487,WEED_FOUND,STOP,
2022/08/01 12:16:46.729517569,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:46.729607160,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:47.223782257,WEED_FOUND,START,
2022/08/01 12:16:47.224219158,WEED_FOUND,STOP,
2022/08/01 12:16:47.224268347,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:47.224315494,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:47.723935450,WEED_FOUND,START,
2022/08/01 12:16:47.723963863,WEED_FOUND,STOP,
2022/08/01 12:16:47.724008542,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:47.724033299,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:48.223788086,WEED_FOUND,START,
2022/08/01 12:16:48.223822581,WEED_FOUND,STOP,
2022/08/01 12:16:48.223863264,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:48.224325448,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:48.723850365,WEED_FOUND,START,
2022/08/01 12:16:48.723972331,WEED_FOUND,STOP,
2022/08/01 12:16:48.724434151,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:48.724802096,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:49.223873476,WEED_FOUND,START,
2022/08/01 12:16:49.224961301,WEED_FOUND,STOP,
2022/08/01 12:16:49.225374894,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:49.225684652,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:49.723574611,WEED_FOUND,START,
2022/08/01 12:16:49.723604459,WEED_FOUND,STOP,
2022/08/01 12:16:49.723708685,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:49.723740362,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:50.223867578,WEED_FOUND,START,
2022/08/01 12:16:50.224313798,WEED_FOUND,STOP,
2022/08/01 12:16:50.224355021,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:50.224394476,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:50.724034716,WEED_FOUND,START,
2022/08/01 12:16:50.724104119,WEED_FOUND,STOP,
2022/08/01 12:16:50.724186953,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:50.724236189,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:51.224233980,WEED_FOUND,START,
2022/08/01 12:16:51.224283255,WEED_FOUND,STOP,
2022/08/01 12:16:51.224321501,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:51.224359543,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:51.728841151,WEED_FOUND,START,
2022/08/01 12:16:51.728940653,WEED_FOUND,STOP,
2022/08/01 12:16:51.729021274,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:51.729074518,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:52.224094792,WEED_FOUND,START,
2022/08/01 12:16:52.224120061,WEED_FOUND,STOP,
2022/08/01 12:16:52.224142698,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:52.224164421,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:52.724235454,WEED_FOUND,START,
2022/08/01 12:16:52.725464917,WEED_FOUND,STOP,
2022/08/01 12:16:52.725511741,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:52.725566058,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:53.223548686,WEED_FOUND,START,
2022/08/01 12:16:53.224190974,WEED_FOUND,STOP,
2022/08/01 12:16:53.224218495,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:53.224243302,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:53.724059186,WEED_FOUND,START,
2022/08/01 12:16:53.724092143,WEED_FOUND,STOP,
2022/08/01 12:16:53.724134629,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:53.724189967,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:54.224737310,WEED_FOUND,START,
2022/08/01 12:16:54.224778005,WEED_FOUND,STOP,
2022/08/01 12:16:54.224817848,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:54.224883503,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:54.724679063,WEED_FOUND,START,
2022/08/01 12:16:54.724707399,WEED_FOUND,STOP,
2022/08/01 12:16:54.724731803,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:54.724757798,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:55.223410373,WEED_FOUND,START,
2022/08/01 12:16:55.223693815,WEED_FOUND,STOP,
2022/08/01 12:16:55.223718005,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:55.223741191,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:55.723534582,WEED_FOUND,START,
2022/08/01 12:16:55.723559333,WEED_FOUND,STOP,
2022/08/01 12:16:55.723581902,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:55.723604052,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:56.223576578,WEED_FOUND,START,
2022/08/01 12:16:56.223770199,WEED_FOUND,STOP,
2022/08/01 12:16:56.224637462,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:56.224714680,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:56.723870541,WEED_FOUND,START,
2022/08/01 12:16:56.723921521,WEED_FOUND,STOP,
2022/08/01 12:16:56.723949555,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:56.723973995,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:57.224405153,WEED_FOUND,START,
2022/08/01 12:16:57.224446968,WEED_FOUND,STOP,
2022/08/01 12:16:57.224472245,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:57.224495656,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:57.723630546,WEED_FOUND,START,
2022/08/01 12:16:57.723807947,WEED_FOUND,STOP,
2022/08/01 12:16:57.724147433,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:57.724209785,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:58.223806973,WEED_FOUND,START,
2022/08/01 12:16:58.223832435,WEED_FOUND,STOP,
2022/08/01 12:16:58.223853897,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:58.223916188,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:58.724149802,WEED_FOUND,START,
2022/08/01 12:16:58.724252479,WEED_FOUND,STOP,
2022/08/01 12:16:58.724290103,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:58.724325726,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:59.224302951,WEED_FOUND,START,
2022/08/01 12:16:59.224341619,WEED_FOUND,STOP,
2022/08/01 12:16:59.224409603,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:59.224457586,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:59.723808964,WEED_FOUND,START,
2022/08/01 12:16:59.723858445,WEED_FOUND,STOP,
2022/08/01 12:16:59.723903412,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:59.723930241,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:00.223822543,WEED_FOUND,START,
2022/08/01 12:17:00.223848423,WEED_FOUND,STOP,
2022/08/01 12:17:00.228452126,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:00.228674012,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:00.723652088,WEED_FOUND,START,
2022/08/01 12:17:00.724443535,WEED_FOUND,STOP,
2022/08/01 12:17:00.724582540,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:00.724700515,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:01.224225212,WEED_FOUND,START,
2022/08/01 12:17:01.224293969,WEED_FOUND,STOP,
2022/08/01 12:17:01.224317215,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:01.224341403,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:01.725030490,WEED_FOUND,START,
2022/08/01 12:17:01.725052773,WEED_FOUND,STOP,
2022/08/01 12:17:01.725182154,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:01.725236695,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:02.223641261,WEED_FOUND,START,
2022/08/01 12:17:02.223701494,WEED_FOUND,STOP,
2022/08/01 12:17:02.223749173,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:02.223796836,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:02.724004878,WEED_FOUND,START,
2022/08/01 12:17:02.724122109,WEED_FOUND,STOP,
2022/08/01 12:17:02.724193262,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:02.724298101,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:03.224004523,WEED_FOUND,START,
2022/08/01 12:17:03.224031993,WEED_FOUND,STOP,
2022/08/01 12:17:03.224071215,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:03.224099840,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:03.723641744,WEED_FOUND,START,
